日期,地理位置,观看次数
2024-08,PL,0
2024-09,PL,0
2024-10,PL,0
2024-11,PL,0
2024-12,PL,0
2025-01,PL,0
2025-02,PL,0
2025-03,PL,0
2025-04,PL,0
2025-05,PL,0
2025-06,PL,0
2025-07,PL,0
2025-08,PL,0
2025-09,PL,0
2025-10,PL,0
2025-11,PL,0
2025-12,PL,0
2026-01,PL,0
2026-02,PL,0
2026-03,PL,0
2026-04,PL,0
2026-05,PL,0
2026-06,PL,0
2026-07,PL,0
2026-08,PL,0
2014-12,PR,0
2015-01,PR,0
2015-02,PR,0
2015-03,PR,0
2015-04,PR,0
2015-05,PR,0
2015-06,PR,0
2015-07,PR,0
2015-08,PR,24
2015-09,PR,0
2015-10,PR,0
2015-11,PR,0
2015-12,PR,0
2016-01,PR,0
2016-02,PR,0
2016-03,PR,0
2016-04,PR,11
2016-05,PR,10
2016-06,PR,0
2016-07,PR,0
2016-08,PR,70
2016-09,PR,13
2016-10,PR,0
2016-11,PR,0
2016-12,PR,31
2017-01,PR,10
2017-02,PR,0
2017-03,PR,0
2017-04,PR,0
2017-05,PR,0
2017-06,PR,12
2017-07,PR,0
2017-08,PR,11
2017-09,PR,0
2017-10,PR,0
2017-11,PR,0
2017-12,PR,0
2018-01,PR,0
2018-02,PR,0
2018-03,PR,0
2018-04,PR,0
2018-05,PR,0
2018-06,PR,0
2018-07,PR,0
2018-08,PR,0
2018-09,PR,0
2018-10,PR,0
2018-11,PR,0
2018-12,PR,0
2019-01,PR,0
2019-02,PR,0
2019-03,PR,0
2019-04,PR,0
2019-05,PR,0
2019-06,PR,0
2019-07,PR,12
2019-08,PR,0
2019-09,PR,0
2019-10,PR,0
2019-11,PR,0
2019-12,PR,12
2020-01,PR,0
2020-02,PR,0
2020-03,PR,0
2020-04,PR,0
2020-05,PR,0
2020-06,PR,0
2020-07,PR,0
2020-08,PR,0
2020-09,PR,0
2020-10,PR,0
2020-11,PR,0
2020-12,PR,0
2021-01,PR,0
2021-02,PR,0
2021-03,PR,0
2021-04,PR,0
2021-05,PR,0
2021-06,PR,0
2021-07,PR,0
2021-08,PR,0
2021-09,PR,0
2021-10,PR,0
2021-11,PR,0
2021-12,PR,0
2022-01,PR,0
2022-02,PR,0
2022-03,PR,0
2022-04,PR,0
2022-05,PR,0
2022-06,PR,0
2022-07,PR,0
2022-08,PR,0
2022-09,PR,0
2022-10,PR,0
2022-11,PR,0
2022-12,PR,0
2023-01,PR,0
2023-02,PR,0
2023-03,PR,0
2023-04,PR,0
2023-05,PR,0
2023-06,PR,0
2023-07,PR,0
2023-08,PR,0
2023-09,PR,0
2023-10,PR,0
2023-11,PR,0
2023-12,PR,0
2024-01,PR,0
2024-02,PR,0
2024-03,PR,0
2024-04,PR,0
2024-05,PR,0
2024-06,PR,0
2024-07,PR,0
2024-08,PR,0
2024-09,PR,0
2024-10,PR,0
2024-11,PR,0
2024-12,PR,0
2025-01,PR,0
2025-02,PR,0
2025-03,PR,0
2025-04,PR,0
2025-05,PR,0
2025-06,PR,0
2025-07,PR,0
2025-08,PR,0
2025-09,PR,0
2025-10,PR,0
2025-11,PR,0
2025-12,PR,0
2026-01,PR,0
2026-02,PR,0
2026-03,PR,0
2026-04,PR,0
2026-05,PR,0
2026-06,PR,0
2026-07,PR,0
2026-08,PR,0
2014-12,PS,0
2015-01,PS,0
2015-02,PS,0
2015-03,PS,0
2015-04,PS,0
2015-05,PS,0
2015-06,PS,0
2015-07,PS,0
2015-08,PS,0
2015-09,PS,0
2015-10,PS,0
2015-11,PS,0
2015-12,PS,0
2016-01,PS,0
2016-02,PS,0
2016-03,PS,0
2016-04,PS,0
2016-05,PS,0
2016-06,PS,70
2016-07,PS,0
2016-08,PS,18
2016-09,PS,11
2016-10,PS,0
2016-11,PS,0
2016-12,PS,0
2017-01,PS,0
2017-02,PS,0
2017-03,PS,0
2017-04,PS,0
2017-05,PS,0
2017-06,PS,0
2017-07,PS,0
2017-08,PS,0
2017-09,PS,0
2017-10,PS,0
2017-11,PS,0
2017-12,PS,0
2018-01,PS,0
2018-02,PS,0
2018-03,PS,0
2018-04,PS,0
2018-05,PS,0
2018-06,PS,0
2018-07,PS,0
2018-08,PS,0
2018-09,PS,0
2018-10,PS,0
2018-11,PS,0
2018-12,PS,0
2019-01,PS,0
2019-02,PS,0
2019-03,PS,0
2019-04,PS,0
2019-05,PS,0
2019-06,PS,0
2019-07,PS,0
2019-08,PS,0
2019-09,PS,0
2019-10,PS,0
2019-11,PS,0
2019-12,PS,0
2020-01,PS,0
2020-02,PS,0
2020-03,PS,0
2020-04,PS,0
2020-05,PS,0
2020-06,PS,0
2020-07,PS,0
2020-08,PS,0
2020-09,PS,0
2020-10,PS,0
2020-11,PS,0
2020-12,PS,0
2021-01,PS,0
2021-02,PS,0
2021-03,PS,0
2021-04,PS,0
2021-05,PS,0
2021-06,PS,0
2021-07,PS,0
2021-08,PS,0
2021-09,PS,0
2021-10,PS,0
2021-11,PS,0
2021-12,PS,0
2022-01,PS,0
2022-02,PS,0
2022-03,PS,0
2022-04,PS,0
2022-05,PS,0
2022-06,PS,0
2022-07,PS,0
2022-08,PS,0
2022-09,PS,0
2022-10,PS,0
2022-11,PS,0
2022-12,PS,0
2023-01,PS,0
2023-02,PS,0
2023-03,PS,0
2023-04,PS,0
2023-05,PS,0
2023-06,PS,0
2023-07,PS,0
2023-08,PS,0
2023-09,PS,0
2023-10,PS,0
2023-11,PS,0
2023-12,PS,0
2024-01,PS,0
2024-02,PS,0
2024-03,PS,0
2024-04,PS,0
2024-05,PS,0
2024-06,PS,0
2024-07,PS,0
2024-08,PS,0
2024-09,PS,0
2024-10,PS,0
2024-11,PS,0
2024-12,PS,0
2025-01,PS,0
2025-02,PS,0
2025-03,PS,0
2025-04,PS,0
2025-05,PS,0
2025-06,PS,0
2025-07,PS,0
2025-08,PS,0
2025-09,PS,0
2025-10,PS,0
2025-11,PS,0
2025-12,PS,0
2026-01,PS,0
2026-02,PS,0
2026-03,PS,0
2026-04,PS,0
2026-05,PS,0
2026-06,PS,0
2026-07,PS,0
2026-08,PS,0
2014-12,PT,0
2015-01,PT,0
2015-02,PT,0
2015-03,PT,0
2015-04,PT,0
2015-05,PT,12
2015-06,PT,10
2015-07,PT,13
2015-08,PT,0
2015-09,PT,0
2015-10,PT,12
2015-11,PT,0
2015-12,PT,12
2016-01,PT,0
2016-02,PT,41
2016-03,PT,0
2016-04,PT,0
2016-05,PT,0
2016-06,PT,0
2016-07,PT,0
2016-08,PT,12
2016-09,PT,0
2016-10,PT,64
2016-11,PT,0
2016-12,PT,0
2017-01,PT,0
2017-02,PT,0
2017-03,PT,0
2017-04,PT,13
2017-05,PT,24
2017-06,PT,82
2017-07,PT,0
2017-08,PT,10
2017-09,PT,10
2017-10,PT,0
2017-11,PT,0
2017-12,PT,0
2018-01,PT,0
2018-02,PT,0
2018-03,PT,31
2018-04,PT,39
2018-05,PT,12
2018-06,PT,0
2018-07,PT,24
2018-08,PT,0
2018-09,PT,0
2018-10,PT,0
2018-11,PT,0
2018-12,PT,0
2019-01,PT,0
2019-02,PT,0
2019-03,PT,0
2019-04,PT,42
2019-05,PT,0
2019-06,PT,0
2019-07,PT,0
2019-08,PT,10
2019-09,PT,0
2019-10,PT,0
2019-11,PT,0
2019-12,PT,0
2020-01,PT,0
2020-02,PT,0
2020-03,PT,0
2020-04,PT,0
2020-05,PT,0
2020-06,PT,0
2020-07,PT,0
2020-08,PT,0
2020-09,PT,22
2020-10,PT,0
2020-11,PT,0
2020-12,PT,0
2021-01,PT,0
2021-02,PT,0
2021-03,PT,0
2021-04,PT,0
2021-05,PT,0
2021-06,PT,0
2021-07,PT,0
2021-08,PT,0
2021-09,PT,0
2021-10,PT,0
2021-11,PT,0
2021-12,PT,0
2022-01,PT,0
2022-02,PT,0
2022-03,PT,0
2022-04,PT,0
2022-05,PT,0
2022-06,PT,0
2022-07,PT,0
2022-08,PT,0
2022-09,PT,0
2022-10,PT,0
2022-11,PT,0
2022-12,PT,0
2023-01,PT,0
2023-02,PT,0
2023-03,PT,0
2023-04,PT,0
2023-05,PT,0
2023-06,PT,0
2023-07,PT,0
2023-08,PT,0
2023-09,PT,0
2023-10,PT,0
2023-11,PT,0
2023-12,PT,0
2024-01,PT,0
2024-02,PT,0
2024-03,PT,0
2024-04,PT,0
2024-05,PT,0
2024-06,PT,0
2024-07,PT,0
2024-08,PT,0
2024-09,PT,0
2024-10,PT,0
2024-11,PT,0
2024-12,PT,0
2025-01,PT,0
2025-02,PT,0
2025-03,PT,0
2025-04,PT,0
2025-05,PT,0
2025-06,PT,0
2025-07,PT,0
2025-08,PT,0
2025-09,PT,0
2025-10,PT,0
2025-11,PT,0
2025-12,PT,0
2026-01,PT,0
2026-02,PT,0
2026-03,PT,0
2026-04,PT,0
2026-05,PT,0
2026-06,PT,0
2026-07,PT,0
2026-08,PT,0
2014-12,PY,0
2015-01,PY,0
2015-02,PY,0
2015-03,PY,0
2015-04,PY,0
2015-05,PY,0
2015-06,PY,0
2015-07,PY,0
2015-08,PY,0
2015-09,PY,0
2015-10,PY,0
2015-11,PY,0
2015-12,PY,0
2016-01,PY,0
2016-02,PY,0
2016-03,PY,0
2016-04,PY,0
2016-05,PY,0
2016-06,PY,0
2016-07,PY,0
2016-08,PY,0
2016-09,PY,0
2016-10,PY,0
2016-11,PY,0
2016-12,PY,56
2017-01,PY,0
2017-02,PY,0
2017-03,PY,0
2017-04,PY,0
2017-05,PY,0
2017-06,PY,0
2017-07,PY,0
2017-08,PY,0
2017-09,PY,0
2017-10,PY,0
2017-11,PY,0
2017-12,PY,0
2018-01,PY,0
2018-02,PY,0
2018-03,PY,0
2018-04,PY,0
2018-05,PY,0
2018-06,PY,0
2018-07,PY,0
2018-08,PY,0
2018-09,PY,0
2018-10,PY,0
2018-11,PY,0
2018-12,PY,0
2019-01,PY,0
2019-02,PY,0
2019-03,PY,0
2019-04,PY,0
2019-05,PY,0
2019-06,PY,0
2019-07,PY,0
2019-08,PY,0
2019-09,PY,0
2019-10,PY,0
2019-11,PY,0
2019-12,PY,0
2020-01,PY,0
2020-02,PY,0
2020-03,PY,0
2020-04,PY,0
2020-05,PY,0
2020-06,PY,0
2020-07,PY,0
2020-08,PY,0
2020-09,PY,0
2020-10,PY,0
2020-11,PY,0
2020-12,PY,0
2021-01,PY,0
2021-02,PY,0
2021-03,PY,0
2021-04,PY,0
2021-05,PY,0
2021-06,PY,0
2021-07,PY,0
2021-08,PY,0
2021-09,PY,0
2021-10,PY,0
2021-11,PY,0
2021-12,PY,0
2022-01,PY,0
2022-02,PY,0
2022-03,PY,0
2022-04,PY,0
2022-05,PY,0
2022-06,PY,0
2022-07,PY,0
2022-08,PY,0
2022-09,PY,0
2022-10,PY,0
2022-11,PY,0
2022-12,PY,0
2023-01,PY,0
2023-02,PY,0
2023-03,PY,0
2023-04,PY,0
2023-05,PY,0
2023-06,PY,0
2023-07,PY,13
2023-08,PY,0
2023-09,PY,0
2023-10,PY,0
2023-11,PY,0
2023-12,PY,0
2024-01,PY,0
2024-02,PY,0
2024-03,PY,0
2024-04,PY,0
2024-05,PY,0
2024-06,PY,0
2024-07,PY,0
2024-08,PY,0
2024-09,PY,0
2024-10,PY,0
2024-11,PY,0
2024-12,PY,0
2025-01,PY,0
2025-02,PY,0
2025-03,PY,0
2025-04,PY,0
2025-05,PY,0
2025-06,PY,0
2025-07,PY,0
2025-08,PY,0
2025-09,PY,0
2025-10,PY,0
2025-11,PY,0
2025-12,PY,0
2026-01,PY,0
2026-02,PY,0
2026-03,PY,0
2026-04,PY,0
2026-05,PY,0
2026-06,PY,0
2026-07,PY,0
2026-08,PY,0
2014-12,QA,0
2015-01,QA,0
2015-02,QA,0
2015-03,QA,0
2015-04,QA,0
2015-05,QA,0
2015-06,QA,0
2015-07,QA,0
2015-08,QA,0
2015-09,QA,0
2015-10,QA,0
2015-11,QA,0
2015-12,QA,0
2016-01,QA,0
2016-02,QA,0
2016-03,QA,0
2016-04,QA,0
2016-05,QA,61
2016-06,QA,0
2016-07,QA,12
2016-08,QA,0
2016-09,QA,21
2016-10,QA,0
2016-11,QA,0
2016-12,QA,0
2017-01,QA,0
2017-02,QA,0
2017-03,QA,0
2017-04,QA,0
2017-05,QA,70
2017-06,QA,0
2017-07,QA,0
2017-08,QA,0
2017-09,QA,0
2017-10,QA,0
2017-11,QA,0
2017-12,QA,0
2018-01,QA,0
2018-02,QA,0
2018-03,QA,0
2018-04,QA,0
2018-05,QA,0
2018-06,QA,0
2018-07,QA,0
2018-08,QA,0
2018-09,QA,0
2018-10,QA,0
2018-11,QA,0
2018-12,QA,0
2019-01,QA,0
2019-02,QA,0
2019-03,QA,0
2019-04,QA,0
2019-05,QA,0
2019-06,QA,0
2019-07,QA,0
2019-08,QA,0
2019-09,QA,0
2019-10,QA,0
2019-11,QA,0
2019-12,QA,0
2020-01,QA,0
2020-02,QA,0
2020-03,QA,0
2020-04,QA,0
2020-05,QA,0
2020-06,QA,0
2020-07,QA,0
2020-08,QA,0
2020-09,QA,0
2020-10,QA,0
2020-11,QA,0
2020-12,QA,0
2021-01,QA,0
2021-02,QA,0
2021-03,QA,0
2021-04,QA,0
2021-05,QA,0
2021-06,QA,0
2021-07,QA,0
2021-08,QA,0
2021-09,QA,0
2021-10,QA,0
2021-11,QA,0
2021-12,QA,0
2022-01,QA,0
2022-02,QA,0
2022-03,QA,0
2022-04,QA,0
2022-05,QA,0
2022-06,QA,0
2022-07,QA,0
2022-08,QA,0
2022-09,QA,0
2022-10,QA,0
2022-11,QA,0
2022-12,QA,0
2023-01,QA,0
2023-02,QA,0
2023-03,QA,0
2023-04,QA,0
2023-05,QA,0
2023-06,QA,0
2023-07,QA,0
2023-08,QA,0
2023-09,QA,0
2023-10,QA,0
2023-11,QA,0
2023-12,QA,0
2024-01,QA,0
2024-02,QA,0
2024-03,QA,0
2024-04,QA,0
2024-05,QA,0
2024-06,QA,0
2024-07,QA,0
2024-08,QA,0
2024-09,QA,0
2024-10,QA,0
2024-11,QA,0
2024-12,QA,0
2025-01,QA,0
2025-02,QA,0
2025-03,QA,0
2025-04,QA,0
2025-05,QA,0
2025-06,QA,0
2025-07,QA,0
2025-08,QA,0
2025-09,QA,0
2025-10,QA,0
2025-11,QA,0
2025-12,QA,0
2026-01,QA,0
2026-02,QA,0
2026-03,QA,0
2026-04,QA,0
2026-05,QA,0
2026-06,QA,0
2026-07,QA,0
2026-08,QA,0
2014-12,RE,0
2015-01,RE,0
2015-02,RE,0
2015-03,RE,0
2015-04,RE,0
2015-05,RE,0
2015-06,RE,0
2015-07,RE,0
2015-08,RE,0
2015-09,RE,0
2015-10,RE,0
2015-11,RE,0
2015-12,RE,0
2016-01,RE,0
2016-02,RE,0
2016-03,RE,0
2016-04,RE,22
2016-05,RE,0
2016-06,RE,0
2016-07,RE,0
2016-08,RE,0
2016-09,RE,0
2016-10,RE,0
2016-11,RE,0
2016-12,RE,0
2017-01,RE,0
2017-02,RE,0
2017-03,RE,10
2017-04,RE,0
2017-05,RE,23
2017-06,RE,11
2017-07,RE,10
2017-08,RE,0
2017-09,RE,64
2017-10,RE,0
2017-11,RE,0
2017-12,RE,0
2018-01,RE,0
2018-02,RE,0
2018-03,RE,17
2018-04,RE,0
2018-05,RE,0
2018-06,RE,0
2018-07,RE,10
2018-08,RE,0
2018-09,RE,0
2018-10,RE,0
2018-11,RE,0
2018-12,RE,0
2019-01,RE,0
2019-02,RE,0
2019-03,RE,0
2019-04,RE,0
2019-05,RE,0
2019-06,RE,0
2019-07,RE,0
2019-08,RE,0
2019-09,RE,0
2019-10,RE,0
2019-11,RE,0
2019-12,RE,0
2020-01,RE,0
2020-02,RE,0
2020-03,RE,0
2020-04,RE,0
2020-05,RE,0
2020-06,RE,0
2020-07,RE,0
2020-08,RE,0
2020-09,RE,0
2020-10,RE,0
2020-11,RE,0
2020-12,RE,0
2021-01,RE,0
2021-02,RE,0
2021-03,RE,0
2021-04,RE,0
2021-05,RE,0
2021-06,RE,0
2021-07,RE,0
2021-08,RE,0
2021-09,RE,0
2021-10,RE,0
2021-11,RE,0
2021-12,RE,0
2022-01,RE,0
2022-02,RE,0
2022-03,RE,0
2022-04,RE,0
2022-05,RE,0
2022-06,RE,0
2022-07,RE,0
2022-08,RE,0
2022-09,RE,0
2022-10,RE,0
2022-11,RE,0
2022-12,RE,0
2023-01,RE,0
2023-02,RE,0
2023-03,RE,0
2023-04,RE,0
2023-05,RE,0
2023-06,RE,0
2023-07,RE,0
2023-08,RE,0
2023-09,RE,0
2023-10,RE,0
2023-11,RE,0
2023-12,RE,0
2024-01,RE,0
2024-02,RE,0
2024-03,RE,0
2024-04,RE,0
2024-05,RE,0
2024-06,RE,0
2024-07,RE,0
2024-08,RE,0
2024-09,RE,0
2024-10,RE,0
2024-11,RE,0
2024-12,RE,0
2025-01,RE,0
2025-02,RE,0
2025-03,RE,0
2025-04,RE,0
2025-05,RE,0
2025-06,RE,0
2025-07,RE,0
2025-08,RE,0
2025-09,RE,0
2025-10,RE,0
2025-11,RE,0
2025-12,RE,0
2026-01,RE,0
2026-02,RE,0
2026-03,RE,0
2026-04,RE,0
2026-05,RE,0
2026-06,RE,0
2026-07,RE,0
2026-08,RE,0
2014-12,RO,0
2015-01,RO,0
2015-02,RO,0
2015-03,RO,12
2015-04,RO,0
2015-05,RO,0
2015-06,RO,0
2015-07,RO,0
2015-08,RO,0
2015-09,RO,0
2015-10,RO,0
2015-11,RO,0
2015-12,RO,21
2016-01,RO,0
2016-02,RO,0
2016-03,RO,0
2016-04,RO,0
2016-05,RO,0
2016-06,RO,0
2016-07,RO,0
2016-08,RO,38
2016-09,RO,0
2016-10,RO,0
2016-11,RO,0
2016-12,RO,0
2017-01,RO,0
2017-02,RO,0
2017-03,RO,0
2017-04,RO,0
2017-05,RO,0
2017-06,RO,0
2017-07,RO,0
2017-08,RO,0
2017-09,RO,0
2017-10,RO,0
2017-11,RO,0
2017-12,RO,0
2018-01,RO,0
2018-02,RO,0
2018-03,RO,0
2018-04,RO,0
2018-05,RO,0
2018-06,RO,0
2018-07,RO,0
2018-08,RO,0
2018-09,RO,0
2018-10,RO,0
2018-11,RO,0
2018-12,RO,0
2019-01,RO,0
2019-02,RO,0
2019-03,RO,0
2019-04,RO,0
2019-05,RO,0
2019-06,RO,0
2019-07,RO,0
2019-08,RO,0
2019-09,RO,0
2019-10,RO,0
2019-11,RO,0
2019-12,RO,0
2020-01,RO,0
2020-02,RO,0
2020-03,RO,0
2020-04,RO,0
2020-05,RO,0
2020-06,RO,0
2020-07,RO,0
2020-08,RO,0
2020-09,RO,0
2020-10,RO,0
2020-11,RO,0
2020-12,RO,0
2021-01,RO,0
2021-02,RO,0
2021-03,RO,0
2021-04,RO,0
2021-05,RO,0
2021-06,RO,0
2021-07,RO,0
2021-08,RO,0
2021-09,RO,0
2021-10,RO,0
2021-11,RO,0
2021-12,RO,0
2022-01,RO,0
2022-02,RO,0
2022-03,RO,0
2022-04,RO,0
2022-05,RO,0
2022-06,RO,0
2022-07,RO,0
2022-08,RO,0
2022-09,RO,0
2022-10,RO,0
2022-11,RO,0
2022-12,RO,0
2023-01,RO,0
2023-02,RO,0
2023-03,RO,0
2023-04,RO,0
2023-05,RO,0
2023-06,RO,0
2023-07,RO,0
2023-08,RO,0
2023-09,RO,0
2023-10,RO,0
2023-11,RO,0
2023-12,RO,0
2024-01,RO,0
2024-02,RO,0
2024-03,RO,0
2024-04,RO,0
2024-05,RO,0
2024-06,RO,0
2024-07,RO,0
2024-08,RO,0
2024-09,RO,0
2024-10,RO,0
2024-11,RO,0
2024-12,RO,0
2025-01,RO,0
2025-02,RO,0
2025-03,RO,0
2025-04,RO,0
2025-05,RO,0
2025-06,RO,0
2025-07,RO,0
2025-08,RO,0
2025-09,RO,0
2025-10,RO,0
2025-11,RO,0
2025-12,RO,0
2026-01,RO,0
2026-02,RO,0
2026-03,RO,0
2026-04,RO,0
2026-05,RO,0
2026-06,RO,0
2026-07,RO,0
2026-08,RO,0
2014-12,RS,0
2015-01,RS,0
2015-02,RS,0
2015-03,RS,0
2015-04,RS,0
2015-05,RS,0
2015-06,RS,12
2015-07,RS,10
2015-08,RS,0
2015-09,RS,0
2015-10,RS,0
2015-11,RS,0
2015-12,RS,0
2016-01,RS,0
2016-02,RS,0
2016-03,RS,0
2016-04,RS,0
2016-05,RS,0
2016-06,RS,0
2016-07,RS,0
2016-08,RS,43
2016-09,RS,0
2016-10,RS,14
2016-11,RS,0
2016-12,RS,0
2017-01,RS,0
2017-02,RS,0
2017-03,RS,0
2017-04,RS,47
2017-05,RS,21
2017-06,RS,17
2017-07,RS,0
2017-08,RS,0
2017-09,RS,0
2017-10,RS,0
2017-11,RS,0
2017-12,RS,0
2018-01,RS,0
2018-02,RS,0
2018-03,RS,0
2018-04,RS,0
2018-05,RS,0
2018-06,RS,0
2018-07,RS,0
2018-08,RS,0
2018-09,RS,0
2018-10,RS,0
2018-11,RS,0
2018-12,RS,0
2019-01,RS,0
2019-02,RS,0
2019-03,RS,0
2019-04,RS,0
2019-05,RS,0
2019-06,RS,0
2019-07,RS,0
2019-08,RS,0
2019-09,RS,0
2019-10,RS,0
2019-11,RS,0
2019-12,RS,0
2020-01,RS,0
2020-02,RS,0
2020-03,RS,0
2020-04,RS,0
2020-05,RS,0
2020-06,RS,0
2020-07,RS,0
2020-08,RS,0
2020-09,RS,0
2020-10,RS,0
2020-11,RS,0
2020-12,RS,0
2021-01,RS,0
2021-02,RS,0
2021-03,RS,0
2021-04,RS,0
2021-05,RS,0
2021-06,RS,0
2021-07,RS,0
2021-08,RS,0
2021-09,RS,0
2021-10,RS,0
2021-11,RS,0
2021-12,RS,0
2022-01,RS,0
2022-02,RS,0
2022-03,RS,0
2022-04,RS,0
2022-05,RS,0
2022-06,RS,0
2022-07,RS,0
2022-08,RS,0
2022-09,RS,0
2022-10,RS,0
2022-11,RS,0
2022-12,RS,0
2023-01,RS,0
2023-02,RS,0
2023-03,RS,0
2023-04,RS,0
2023-05,RS,0
2023-06,RS,0
2023-07,RS,0
2023-08,RS,0
2023-09,RS,0
2023-10,RS,0
2023-11,RS,0
2023-12,RS,0
2024-01,RS,0
2024-02,RS,0
2024-03,RS,0
2024-04,RS,0
2024-05,RS,0
2024-06,RS,0
2024-07,RS,0
2024-08,RS,0
2024-09,RS,0
2024-10,RS,0
2024-11,RS,0
2024-12,RS,0
2025-01,RS,0
2025-02,RS,0
2025-03,RS,0
2025-04,RS,0
2025-05,RS,0
2025-06,RS,0
2025-07,RS,0
2025-08,RS,0
2025-09,RS,0
2025-10,RS,0
2025-11,RS,0
2025-12,RS,0
2026-01,RS,0
2026-02,RS,0
2026-03,RS,0
2026-04,RS,0
2026-05,RS,0
2026-06,RS,0
2026-07,RS,0
2026-08,RS,0
2014-12,RU,0
2015-01,RU,0
2015-02,RU,0
2015-03,RU,0
2015-04,RU,15
2015-05,RU,12
2015-06,RU,0
2015-07,RU,15
2015-08,RU,10
2015-09,RU,41
2015-10,RU,63
2015-11,RU,76
2015-12,RU,98
2016-01,RU,38
2016-02,RU,59
2016-03,RU,35
2016-04,RU,26
2016-05,RU,29
2016-06,RU,32
2016-07,RU,25
2016-08,RU,34
2016-09,RU,126
2016-10,RU,0
2016-11,RU,92
2016-12,RU,124
2017-01,RU,40
2017-02,RU,13
2017-03,RU,10
2017-04,RU,20
2017-05,RU,14
2017-06,RU,70
2017-07,RU,27
2017-08,RU,10
2017-09,RU,0
2017-10,RU,13
2017-11,RU,94
2017-12,RU,25
2018-01,RU,13
2018-02,RU,0
2018-03,RU,51
2018-04,RU,36
2018-05,RU,11
2018-06,RU,31
2018-07,RU,0
2018-08,RU,0
2018-09,RU,10
2018-10,RU,0
2018-11,RU,0
2018-12,RU,10
2019-01,RU,0
2019-02,RU,0
2019-03,RU,11
2019-04,RU,0
2019-05,RU,17
2019-06,RU,0
2019-07,RU,0
2019-08,RU,0
2019-09,RU,0
2019-10,RU,0
2019-11,RU,0
2019-12,RU,0
2020-01,RU,0
2020-02,RU,20
2020-03,RU,0
2020-04,RU,0
2020-05,RU,0
2020-06,RU,0
2020-07,RU,0
2020-08,RU,0
2020-09,RU,0
2020-10,RU,40
2020-11,RU,0
2020-12,RU,30
2021-01,RU,0
2021-02,RU,0
2021-03,RU,0
2021-04,RU,0
2021-05,RU,0
2021-06,RU,0
2021-07,RU,0
2021-08,RU,0
2021-09,RU,0
2021-10,RU,0
2021-11,RU,0
2021-12,RU,0
2022-01,RU,0
2022-02,RU,0
2022-03,RU,0
2022-04,RU,0
2022-05,RU,0
2022-06,RU,0
2022-07,RU,0
2022-08,RU,0
2022-09,RU,0
2022-10,RU,10
2022-11,RU,0
2022-12,RU,0
2023-01,RU,10
2023-02,RU,0
2023-03,RU,0
2023-04,RU,12
2023-05,RU,0
2023-06,RU,0
2023-07,RU,10
2023-08,RU,0
2023-09,RU,0
2023-10,RU,0
2023-11,RU,0
2023-12,RU,0
2024-01,RU,0
2024-02,RU,0
2024-03,RU,0
2024-04,RU,0
2024-05,RU,0
2024-06,RU,0
2024-07,RU,0
2024-08,RU,0
2024-09,RU,0
2024-10,RU,0
2024-11,RU,0
2024-12,RU,0
2025-01,RU,0
2025-02,RU,0
2025-03,RU,0
2025-04,RU,0
2025-05,RU,0
2025-06,RU,0
2025-07,RU,0
2025-08,RU,0
2025-09,RU,0
2025-10,RU,0
2025-11,RU,0
2025-12,RU,0
2026-01,RU,0
2026-02,RU,0
2026-03,RU,0
2026-04,RU,0
2026-05,RU,0
2026-06,RU,0
2026-07,RU,0
2026-08,RU,0
2014-12,SA,0
2015-01,SA,0
2015-02,SA,0
2015-03,SA,124
2015-04,SA,252
2015-05,SA,226
2015-06,SA,149
2015-07,SA,153
2015-08,SA,173
2015-09,SA,169
2015-10,SA,131
2015-11,SA,47
2015-12,SA,117
2016-01,SA,132
2016-02,SA,106
2016-03,SA,116
2016-04,SA,105
2016-05,SA,275
2016-06,SA,160
2016-07,SA,297
2016-08,SA,642
2016-09,SA,409
2016-10,SA,151
2016-11,SA,80
2016-12,SA,164
2017-01,SA,201
2017-02,SA,124
2017-03,SA,34
2017-04,SA,155
2017-05,SA,364
2017-06,SA,206
2017-07,SA,276
2017-08,SA,212
2017-09,SA,66
2017-10,SA,11
2017-11,SA,0
2017-12,SA,33
2018-01,SA,25
2018-02,SA,11
2018-03,SA,10
2018-04,SA,12
2018-05,SA,10
2018-06,SA,70
2018-07,SA,50
2018-08,SA,71
2018-09,SA,53
2018-10,SA,0
2018-11,SA,0
2018-12,SA,0
2019-01,SA,11
2019-02,SA,0
2019-03,SA,0
2019-04,SA,0
2019-05,SA,0
2019-06,SA,0
2019-07,SA,0
2019-08,SA,26
2019-09,SA,16
2019-10,SA,0
2019-11,SA,27
2019-12,SA,0
2020-01,SA,0
2020-02,SA,0
2020-03,SA,0
2020-04,SA,0
2020-05,SA,0
2020-06,SA,0
2020-07,SA,0
2020-08,SA,0
2020-09,SA,10
2020-10,SA,0
2020-11,SA,12
2020-12,SA,10
2021-01,SA,0
2021-02,SA,0
2021-03,SA,0
2021-04,SA,0
2021-05,SA,0
2021-06,SA,0
2021-07,SA,0
2021-08,SA,0
2021-09,SA,0
2021-10,SA,0
2021-11,SA,0
2021-12,SA,10
2022-01,SA,0
2022-02,SA,35
2022-03,SA,0
2022-04,SA,0
2022-05,SA,0
2022-06,SA,0
2022-07,SA,0
2022-08,SA,0
2022-09,SA,0
2022-10,SA,0
2022-11,SA,0
2022-12,SA,0
2023-01,SA,0
2023-02,SA,0
2023-03,SA,0
2023-04,SA,0
2023-05,SA,0
2023-06,SA,0
2023-07,SA,0
